EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
879,30,No,Travel_Frequently,1137,Research & Development,28,1,Other,1,1,Male,82,4,3,Laboratory Technician,3,Divorced,5553,17172,1,Y,Yes,20,3,1,80,3,38,5,1,38,3,7,6
880,56,No,Travel_Rarely,334,Research & Development,13,2,Human Resources,1,3,Male,40,2,2,Laboratory Technician,1,Single,13776,11012,4,Y,No,14,3,4,80,3,7,5,2,7,1,6,8
881,36,No,Travel_Frequently,1331,Human Resources,7,1,Life Sciences,1,3,Male,43,4,1,Human Resources,1,Married,9702,21045,9,Y,No,21,3,1,80,0,34,6,1,2,2,9,5
882,51,Yes,Non-Travel,1335,Sales,2,2,Marketing,1,2,Male,55,3,5,Sales Executive,4,Divorced,4910,12878,4,Y,No,19,3,2,80,0,35,1,1,35,13,10,6
883,21,No,Travel_Rarely,765,Sales,26,4,Life Sciences,1,1,Female,44,2,2,Sales Representative,1,Divorced,16923,5297,9,Y,No,21,3,1,80,1,30,2,2,30,18,14,0
884,53,No,Travel_Rarely,1094,Sales,23,1,Human Resources,1,2,Female,90,3,4,Manager,2,Married,4915,11746,6,Y,No,14,3,2,80,0,5,0,4,5,5,15,9
885,60,Yes,Travel_Frequently,200,Human Resources,3,2,Life Sciences,1,3,Male,72,1,4,Human Resources,2,Divorced,10389,23834,6,Y,No,21,3,1,80,3,36,4,2,24,3,8,11
886,38,Yes,Non-Travel,235,Research & Development,23,4,Human Resources,1,3,Female,84,4,5,Laboratory Technician,1,Married,3468,18697,9,Y,No,20,3,1,80,0,19,2,2,11,11,3,10
887,40,Yes,Non-Travel,278,Research & Development,15,2,Technical Degree,1,4,Male,76,4,3,Research Director,3,Single,12938,10580,6,Y,No,24,3,1,80,0,25,0,2,25,6,9,8
888,18,No,Travel_Rarely,112,Sales,1,4,Technical Degree,1,1,Female,42,4,2,Sales Executive,3,Divorced,6908,6705,0,Y,No,18,3,2,80,0,26,0,1,24,16,11,5
889,27,Yes,Travel_Frequently,420,Sales,17,2,Marketing,1,3,Male,30,3,1,Sales Executive,2,Single,6743,25893,8,Y,Yes,15,3,1,80,1,35,2,3,35,4,3,3
890,60,No,Non-Travel,370,Sales,27,1,Technical Degree,1,3,Male,76,4,5,Sales Representative,4,Single,11451,21715,7,Y,Yes,19,3,2,80,0,12,6,2,1,1,2,0
891,57,Yes,Non-Travel,297,Research & Development,21,3,Marketing,1,4,Female,88,3,2,Research Scientist,1,Divorced,10881,3287,2,Y,No,12,3,2,80,0,18,3,3,18,10,7,11
892,59,No,Non-Travel,1012,Research & Development,9,2,Other,1,4,Male,70,3,5,Healthcare Representative,1,Married,19303,13381,7,Y,Yes,23,3,3,80,0,29,4,2,1,1,8,5
893,44,No,Non-Travel,980,Human Resources,1,4,Life Sciences,1,1,Female,72,4,4,Human Resources,3,Single,2609,9746,7,Y,No,23,3,4,80,0,38,0,3,38,13,12,10
894,44,No,Travel_Rarely,834,Sales,8,1,Human Resources,1,3,Male,91,4,5,Sales Representative,1,Divorced,19363,7360,9,Y,No,24,3,3,80,2,26,3,3,5,5,15,5
895,52,No,Travel_Rarely,662,Research & Development,3,4,Other,1,2,Female,44,3,3,Research Scientist,3,Single,5623,15146,9,Y,Yes,12,3,3,80,2,18,3,2,18,5,9,0
896,49,Yes,Travel_Rarely,555,Research & Development,22,2,Human Resources,1,3,Female,75,2,2,Laboratory Technician,3,Single,6322,12650,8,Y,No,25,3,4,80,1,36,0,2,36,12,8,0
897,45,Yes,Travel_Rarely,1331,Sales,5,2,Life Sciences,1,3,Male,82,4,5,Manager,4,Single,3979,6000,5,Y,Yes,21,3,2,80,3,39,3,2,25,5,6,15
898,32,No,Travel_Frequently,1190,Sales,25,3,Life Sciences,1,2,Male,35,4,1,Sales Representative,1,Divorced,8068,21264,0,Y,No,12,3,2,80,1,8,2,2,8,8,7,15
899,23,No,Travel_Frequently,305,Human Resources,13,2,Medical,1,3,Female,65,4,1,Manager,1,Divorced,2913,26341,5,Y,No,16,4,3,80,0,38,5,2,38,1,14,4
900,36,No,Non-Travel,256,Sales,10,3,Technical Degree,1,3,Female,66,2,4,Sales Executive,1,Single,8687,26345,1,Y,No,20,3,3,80,1,22,5,4,22,6,3,2
901,49,No,Travel_Frequently,239,Human Resources,5,1,Human Resources,1,2,Male,71,4,5,Manager,1,Single,12149,15423,1,Y,Yes,23,3,1,80,1,27,1,3,27,13,7,2
902,43,Yes,Travel_Rarely,379,Human Resources,5,2,Other,1,4,Male,99,3,5,Human Resources,4,Single,1796,4440,2,Y,No,17,3,3,80,2,30,3,4,30,17,7,15
903,36,Yes,Travel_Frequently,605,Sales,19,5,Human Resources,1,2,Male,39,2,2,Sales Executive,1,Married,1715,16425,5,Y,No,20,3,4,80,3,12,4,1,9,9,6,4
904,34,Yes,Travel_Frequently,532,Research & Development,17,2,Life Sciences,1,1,Male,65,1,4,Healthcare Representative,4,Married,7618,7457,6,Y,No,17,3,4,80,3,35,6,4,6,6,7,11
905,49,No,Non-Travel,905,Sales,11,4,Human Resources,1,4,Female,63,4,5,Sales Executive,2,Married,12327,21383,6,Y,No,13,3,3,80,2,20,6,2,11,8,3,0
906,58,No,Travel_Frequently,326,Research & Development,5,1,Technical Degree,1,2,Female,83,4,2,Research Director,2,Divorced,14551,9677,5,Y,No,22,3,4,80,1,8,2,4,8,8,8,4
907,54,Yes,Travel_Frequently,1047,Sales,18,1,Marketing,1,3,Female,89,2,3,Sales Executive,1,Single,13174,19125,4,Y,Yes,22,3,4,80,0,27,1,2,7,7,7,16
908,36,No,Non-Travel,216,Sales,19,3,Marketing,1,1,Female,92,4,4,Sales Executive,2,Single,8972,15051,3,Y,No,17,3,2,80,3,28,1,4,28,17,0,3
909,27,Yes,Non-Travel,518,Sales,7,2,Technical Degree,1,4,Female,32,2,5,Sales Executive,3,Divorced,10583,15380,7,Y,No,22,3,1,80,1,33,3,2,1,1,0,10
910,56,No,Non-Travel,208,Human Resources,4,2,Medical,1,3,Female,41,2,3,Manager,1,Single,5369,23494,0,Y,No,12,3,3,80,2,38,3,3,18,13,3,15
911,59,Yes,Travel_Frequently,227,Research & Development,9,2,Life Sciences,1,3,Female,79,3,1,Healthcare Representative,1,Divorced,8111,9092,5,Y,Yes,14,3,1,80,2,3,4,3,3,3,6,15
912,38,Yes,Travel_Frequently,883,Research & Development,10,4,Life Sciences,1,4,Female,100,3,1,Research Director,1,Single,7467,22023,0,Y,Yes,13,4,1,80,3,22,4,1,22,16,6,15
913,45,No,Travel_Frequently,333,Human Resources,3,5,Human Resources,1,4,Female,86,3,5,Human Resources,4,Divorced,17915,25451,8,Y,No,14,3,2,80,3,23,0,4,5,3,15,1
914,19,No,Non-Travel,814,Human Resources,14,3,Technical Degree,1,2,Female,61,3,2,Manager,2,Single,13294,21050,9,Y,No,23,3,2,80,2,21,1,3,21,17,12,12
915,24,No,Travel_Frequently,973,Human Resources,14,5,Technical Degree,1,2,Male,55,1,2,Human Resources,1,Divorced,19344,13266,3,Y,No,13,4,4,80,1,29,3,1,29,15,12,13
916,34,No,Travel_Frequently,716,Human Resources,14,1,Medical,1,1,Female,54,1,5,Human Resources,1,Divorced,13165,17557,2,Y,No,25,3,1,80,3,40,6,2,20,2,7,17
917,48,Yes,Non-Travel,1086,Human Resources,21,5,Technical Degree,1,2,Male,37,1,4,Human Resources,1,Single,4808,6892,1,Y,Yes,11,3,3,80,1,30,1,3,30,15,9,9
918,21,No,Non-Travel,1394,Research & Development,16,1,Technical Degree,1,3,Female,74,4,4,Laboratory Technician,1,Married,16398,15421,4,Y,No,11,3,4,80,1,28,1,4,22,15,9,8
919,57,No,Travel_Frequently,1380,Sales,7,2,Medical,1,1,Male,63,2,5,Sales Executive,2,Divorced,10234,2529,7,Y,No,11,3,3,80,3,23,5,4,23,4,7,13
920,39,Yes,Travel_Rarely,914,Sales,23,2,Technical Degree,1,1,Male,94,1,2,Sales Executive,3,Married,3716,13518,8,Y,No,20,3,3,80,3,31,2,1,31,18,14,17
921,38,No,Travel_Rarely,682,Sales,19,4,Technical Degree,1,1,Female,79,2,5,Sales Executive,3,Married,7792,22854,6,Y,No,24,3,2,80,1,32,0,4,18,16,6,2
922,26,No,Non-Travel,442,Research & Development,24,4,Other,1,2,Female,30,1,1,Manufacturing Director,2,Divorced,5801,26166,2,Y,No,11,3,1,80,0,26,2,3,26,13,12,0
923,55,Yes,Non-Travel,517,Research & Development,24,1,Other,1,2,Male,70,4,2,Research Scientist,2,Married,10177,21698,3,Y,No,23,3,1,80,0,21,5,2,1,1,1,1
924,22,No,Travel_Rarely,457,Human Resources,17,2,Marketing,1,3,Male,72,2,5,Human Resources,1,Divorced,4743,3751,9,Y,No,22,3,3,80,1,35,5,3,35,14,14,13
925,33,Yes,Non-Travel,980,Research & Development,17,1,Marketing,1,3,Female,62,4,1,Research Scientist,1,Married,18500,25615,3,Y,Yes,12,4,1,80,0,26,2,1,26,12,6,7
926,45,No,Travel_Rarely,733,Sales,5,4,Human Resources,1,2,Female,82,3,1,Manager,3,Divorced,15684,5496,6,Y,Yes,23,3,4,80,0,38,4,2,31,6,15,15
927,60,No,Non-Travel,834,Research & Development,1,1,Other,1,4,Male,88,4,2,Laboratory Technician,2,Divorced,14416,7301,2,Y,No,17,3,4,80,0,33,4,4,33,17,6,14
928,23,No,Travel_Frequently,1260,Human Resources,18,1,Medical,1,3,Female,91,4,4,Manager,1,Single,7145,16309,5,Y,No,20,3,4,80,2,25,0,4,25,10,6,17
929,52,Yes,Travel_Frequently,777,Research & Development,16,5,Human Resources,1,2,Male,47,3,4,Manufacturing Director,3,Married,3382,5135,8,Y,No,19,3,1,80,2,1,4,1,1,1,13,1
930,41,No,Non-Travel,1017,Sales,18,4,Marketing,1,4,Male,59,1,2,Manager,3,Divorced,7026,8522,0,Y,No,12,3,2,80,2,38,5,3,2,0,0,2
931,58,No,Travel_Rarely,473,Human Resources,6,2,Medical,1,4,Male,45,1,4,Manager,1,Single,6609,3465,0,Y,No,23,4,2,80,0,17,1,4,2,2,8,5
932,45,No,Non-Travel,692,Research & Development,1,3,Technical Degree,1,1,Female,69,4,5,Manufacturing Director,3,Married,15794,15463,7,Y,No,15,3,4,80,3,36,6,2,8,8,6,11
933,34,No,Non-Travel,1200,Human Resources,22,4,Marketing,1,2,Female,94,2,3,Manager,1,Divorced,11832,26388,3,Y,No,21,4,3,80,3,23,5,3,23,7,5,13
934,45,No,Travel_Frequently,1070,Research & Development,12,5,Technical Degree,1,1,Female,61,2,4,Laboratory Technician,2,Divorced,11271,20472,3,Y,Yes,21,3,3,80,2,33,1,2,25,9,13,10
935,40,No,Travel_Frequently,1051,Human Resources,6,1,Life Sciences,1,4,Male,65,2,5,Human Resources,3,Single,2961,20678,0,Y,No,22,3,2,80,3,20,1,1,1,1,10,8
936,60,No,Travel_Frequently,327,Human Resources,12,1,Other,1,2,Male,68,3,1,Manager,1,Divorced,19432,8155,8,Y,No,12,3,3,80,1,40,0,1,40,0,4,14
937,32,No,Travel_Rarely,330,Human Resources,5,2,Other,1,3,Male,65,2,4,Manager,2,Married,11842,8144,7,Y,No,24,3,4,80,3,39,1,1,14,14,11,3
938,51,No,Travel_Rarely,633,Human Resources,21,4,Life Sciences,1,1,Male,71,1,1,Human Resources,2,Married,18327,23903,4,Y,No,16,3,3,80,1,23,5,3,23,15,14,1
939,48,Yes,Travel_Rarely,389,Research & Development,28,1,Other,1,3,Female,77,4,2,Laboratory Technician,4,Married,14631,10526,1,Y,Yes,13,3,1,80,2,11,4,2,11,11,3,16
940,43,No,Travel_Rarely,143,Human Resources,26,2,Human Resources,1,3,Male,85,4,1,Manager,4,Married,2949,13090,0,Y,Yes,22,3,2,80,1,37,5,2,10,0,13,14
941,24,No,Travel_Rarely,1448,Sales,10,2,Life Sciences,1,2,Female,61,4,3,Manager,1,Married,8517,3607,2,Y,No,19,3,2,80,0,17,1,3,11,6,8,4
942,41,Yes,Travel_Rarely,686,Research & Development,21,3,Medical,1,1,Male,68,2,4,Manager,1,Divorced,7064,14300,3,Y,No,25,3,1,80,1,29,5,1,28,12,15,15
943,59,No,Non-Travel,361,Sales,13,3,Life Sciences,1,4,Male,50,1,4,Manager,2,Single,14378,24550,9,Y,No,12,3,4,80,1,6,6,1,6,6,4,5
944,53,No,Travel_Frequently,335,Sales,25,1,Marketing,1,2,Female,92,1,4,Manager,3,Divorced,3483,11662,5,Y,Yes,24,3,1,80,2,36,6,4,15,12,6,1
945,38,No,Non-Travel,1114,Research & Development,18,5,Life Sciences,1,2,Female,74,1,2,Manager,2,Divorced,1201,12455,8,Y,No,17,3,4,80,0,11,1,4,3,0,1,8
946,31,No,Travel_Rarely,970,Sales,18,5,Life Sciences,1,1,Male,61,2,4,Manager,3,Single,12411,4442,0,Y,No,24,3,1,80,1,29,1,1,17,13,8,12
947,52,No,Travel_Frequently,585,Sales,6,1,Human Resources,1,2,Male,79,1,4,Sales Executive,1,Single,1104,15703,0,Y,No,14,3,1,80,3,19,1,2,19,5,12,0
948,50,Yes,Travel_Rarely,267,Research & Development,9,1,Life Sciences,1,4,Male,88,1,4,Manufacturing Director,4,Single,15047,10908,8,Y,Yes,16,4,1,80,2,37,0,2,37,9,5,6
949,51,No,Travel_Frequently,1342,Research & Development,16,2,Human Resources,1,4,Female,73,4,1,Research Scientist,3,Divorced,3646,8190,7,Y,No,17,3,2,80,3,23,3,3,23,2,3,16
950,27,No,Travel_Frequently,1004,Human Resources,18,2,Life Sciences,1,3,Female,93,2,4,Manager,4,Single,12621,8503,8,Y,Yes,24,4,4,80,2,37,6,1,27,7,1,5
951,31,No,Travel_Frequently,521,Human Resources,24,2,Life Sciences,1,3,Male,39,4,4,Human Resources,3,Single,10902,24513,4,Y,No,13,3,1,80,2,18,1,4,18,12,9,16
952,56,No,Travel_Frequently,743,Sales,13,5,Human Resources,1,4,Female,32,2,4,Sales Executive,4,Divorced,7798,20402,3,Y,No,11,3,2,80,3,26,5,3,25,17,7,12
953,23,Yes,Travel_Frequently,1327,Human Resources,8,3,Life Sciences,1,1,Female,36,4,2,Human Resources,1,Divorced,5759,5180,1,Y,No,19,3,2,80,1,22,2,2,22,18,15,3
954,19,No,Non-Travel,1019,Human Resources,17,5,Other,1,3,Female,66,4,5,Human Resources,4,Divorced,15634,3957,5,Y,No,13,4,2,80,0,7,3,1,5,5,3,3
955,44,No,Travel_Rarely,988,Research & Development,3,4,Medical,1,3,Female,61,1,4,Healthcare Representative,1,Single,17942,5178,2,Y,No,20,3,3,80,2,22,3,1,21,13,5,13
956,56,No,Non-Travel,1310,Sales,21,5,Human Resources,1,1,Female,97,2,1,Sales Representative,1,Single,16999,8882,0,Y,No,18,3,4,80,2,19,1,1,19,13,5,3
957,30,Yes,Travel_Rarely,737,Research & Development,23,5,Life Sciences,1,2,Female,50,3,3,Laboratory Technician,4,Married,3528,18998,5,Y,Yes,19,3,4,80,1,26,5,3,26,3,3,4
958,31,No,Non-Travel,479,Research & Development,11,5,Life Sciences,1,3,Female,83,2,1,Manager,3,Divorced,11565,8064,3,Y,No,17,3,1,80,3,38,1,1,38,4,8,11
959,31,No,Non-Travel,598,Research & Development,1,4,Human Resources,1,4,Female,35,4,3,Research Scientist,1,Married,8668,21076,8,Y,No,18,3,3,80,0,35,4,3,35,8,5,3
960,58,Yes,Non-Travel,1065,Research & Development,7,4,Technical Degree,1,1,Female,47,1,4,Research Director,4,Divorced,14723,9511,4,Y,Yes,11,3,2,80,2,12,1,1,12,10,5,5
961,24,Yes,Travel_Frequently,733,Human Resources,29,1,Life Sciences,1,1,Female,67,3,2,Manager,4,Married,3018,20206,4,Y,Yes,13,3,1,80,1,39,5,2,39,16,8,7
962,56,No,Non-Travel,235,Research & Development,11,4,Marketing,1,1,Female,43,3,4,Research Scientist,1,Married,12511,8398,9,Y,No,19,3,1,80,1,26,3,1,19,14,1,10
963,26,No,Travel_Rarely,157,Research & Development,21,2,Marketing,1,4,Female,64,2,5,Manufacturing Director,2,Divorced,2837,7842,0,Y,No,21,4,2,80,3,19,3,4,19,10,12,13
964,56,Yes,Travel_Frequently,292,Human Resources,27,1,Other,1,2,Male,59,3,2,Manager,2,Married,12378,23514,2,Y,No,15,3,4,80,1,36,4,2,11,5,6,8
965,30,No,Non-Travel,1180,Research & Development,13,4,Human Resources,1,3,Male,94,4,3,Laboratory Technician,2,Married,8548,7852,4,Y,Yes,14,3,2,80,3,34,4,3,19,16,4,17
966,19,No,Non-Travel,1399,Research & Development,29,5,Human Resources,1,3,Female,91,1,2,Manager,1,Divorced,12150,16083,9,Y,Yes,24,4,3,80,2,28,1,3,28,8,10,3
967,39,No,Non-Travel,798,Research & Development,9,2,Human Resources,1,4,Male,65,3,5,Research Director,2,Divorced,5091,15265,6,Y,Yes,19,4,4,80,3,29,4,1,2,2,8,14
968,24,No,Travel_Rarely,155,Sales,25,2,Human Resources,1,3,Female,43,3,4,Sales Representative,1,Married,2696,13841,6,Y,No,17,3,1,80,2,29,0,3,29,0,13,0
969,42,Yes,Travel_Frequently,1352,Human Resources,29,4,Human Resources,1,3,Male,65,3,1,Human Resources,2,Divorced,19456,13075,6,Y,No,17,4,2,80,3,31,2,2,31,9,9,1
970,34,No,Travel_Rarely,717,Sales,2,2,Marketing,1,1,Male,98,3,4,Manager,4,Married,3371,26492,2,Y,No,23,3,3,80,0,27,5,2,11,11,13,7
971,54,No,Travel_Rarely,275,Human Resources,1,1,Medical,1,4,Female,72,1,5,Manager,4,Divorced,2705,8922,0,Y,No,23,3,3,80,1,35,6,2,15,13,15,14
972,42,No,Non-Travel,967,Research & Development,7,3,Marketing,1,3,Male,63,4,5,Healthcare Representative,3,Divorced,13699,14464,3,Y,Yes,14,3,1,80,1,30,1,4,30,1,7,11
973,44,No,Travel_Frequently,1046,Research & Development,15,4,Medical,1,4,Male,79,2,4,Manufacturing Director,2,Married,15705,19729,5,Y,No,22,3,4,80,3,5,2,1,5,5,15,11
974,36,No,Travel_Frequently,621,Human Resources,29,1,Medical,1,4,Female,89,4,5,Manager,2,Married,11962,11314,0,Y,No,15,4,1,80,3,32,3,3,15,9,14,11
975,56,No,Travel_Rarely,1436,Sales,25,2,Life Sciences,1,1,Male,35,3,1,Sales Representative,1,Married,10775,14303,6,Y,No,16,3,2,80,1,28,5,1,28,11,9,8
976,51,No,Travel_Rarely,944,Research & Development,14,1,Other,1,1,Male,63,4,1,Laboratory Technician,3,Divorced,9069,26239,1,Y,No,12,3,2,80,2,23,4,2,21,13,11,13
977,56,Yes,Travel_Frequently,1130,Sales,7,4,Marketing,1,4,Female,39,3,3,Sales Executive,3,Married,14086,16796,6,Y,Yes,25,3,4,80,3,38,5,1,38,16,0,8
978,55,No,Travel_Frequently,929,Human Resources,11,5,Human Resources,1,3,Male,97,1,3,Manager,2,Divorced,18951,7470,3,Y,No,22,3,2,80,1,26,3,1,26,12,13,9
979,35,Yes,Travel_Rarely,828,Sales,3,2,Life Sciences,1,4,Female,34,3,4,Sales Representative,4,Married,18540,16874,3,Y,No,14,3,1,80,2,39,3,2,30,7,10,5
980,37,Yes,Non-Travel,1478,Research & Development,6,2,Human Resources,1,4,Male,75,1,5,Research Director,3,Divorced,7168,24440,6,Y,No,17,3,4,80,3,19,2,3,19,4,3,6
981,41,Yes,Travel_Frequently,753,Sales,18,1,Marketing,1,2,Female,51,1,4,Sales Executive,2,Divorced,1292,21830,5,Y,No,16,4,1,80,2,12,5,3,4,4,2,5
982,39,No,Non-Travel,522,Human Resources,28,1,Human Resources,1,2,Female,98,1,5,Manager,4,Divorced,13355,3439,0,Y,No,14,4,1,80,2,23,6,3,23,16,12,6
983,56,No,Travel_Rarely,1305,Research & Development,24,1,Medical,1,1,Female,49,4,2,Laboratory Technician,3,Married,4377,5065,1,Y,No,15,3,1,80,1,11,1,4,11,9,2,10
984,41,No,Travel_Frequently,123,Human Resources,15,4,Human Resources,1,1,Male,36,4,3,Manager,2,Divorced,11518,20084,4,Y,Yes,21,3,3,80,3,12,3,1,12,1,13,7
985,38,No,Non-Travel,648,Human Resources,11,2,Life Sciences,1,4,Female,40,1,1,Manager,1,Married,7030,5522,6,Y,No,21,3,1,80,0,35,0,2,19,3,4,5
986,26,Yes,Travel_Frequently,830,Human Resources,21,4,Medical,1,4,Female,48,1,5,Manager,4,Single,5642,22784,4,Y,Yes,18,3,1,80,0,34,0,2,7,7,11,7
987,58,Yes,Travel_Rarely,164,Sales,2,4,Marketing,1,3,Female,46,3,2,Manager,2,Divorced,5252,17268,1,Y,Yes,13,3,1,80,2,40,2,4,40,11,5,1
988,50,Yes,Non-Travel,160,Research & Development,6,2,Marketing,1,1,Female,75,3,4,Manufacturing Director,4,Married,17917,16877,6,Y,No,22,4,3,80,0,40,5,1,1,1,0,8
989,50,Yes,Travel_Frequently,776,Sales,21,3,Technical Degree,1,2,Male,95,4,5,Manager,4,Divorced,15284,18820,7,Y,Yes,22,4,3,80,3,37,5,3,37,16,7,2
990,60,No,Travel_Rarely,1240,Sales,13,1,Marketing,1,4,Female,87,1,5,Sales Representative,1,Divorced,5532,2599,3,Y,No,19,3,3,80,0,8,6,1,3,3,8,16
991,33,No,Travel_Frequently,1043,Human Resources,26,5,Other,1,1,Female,59,3,4,Manager,3,Single,10506,20470,3,Y,No,20,3,1,80,3,36,3,1,35,5,6,1
992,32,No,Travel_Frequently,781,Human Resources,13,2,Human Resources,1,2,Female,98,2,2,Manager,3,Divorced,1265,7492,8,Y,No,25,3,1,80,1,31,1,4,8,8,7,11
993,45,No,Travel_Frequently,1130,Sales,1,5,Technical Degree,1,3,Female,100,2,4,Sales Executive,3,Married,15004,26147,4,Y,No,20,3,4,80,2,32,1,4,32,16,2,7
994,30,No,Travel_Frequently,664,Research & Development,18,4,Marketing,1,1,Male,67,4,2,Manufacturing Director,3,Married,12301,16635,5,Y,No,23,3,1,80,3,20,3,2,5,5,8,10
995,57,Yes,Travel_Frequently,1004,Sales,17,5,Technical Degree,1,2,Male,36,2,3,Sales Representative,3,Divorced,3366,18619,2,Y,No,11,3,4,80,1,26,6,4,26,11,1,2
996,54,No,Non-Travel,542,Human Resources,10,5,Medical,1,4,Female,82,1,5,Manager,2,Divorced,10209,19130,4,Y,No,17,3,1,80,0,30,6,2,30,4,1,8
997,30,Yes,Non-Travel,919,Sales,13,4,Life Sciences,1,3,Female,63,3,4,Sales Executive,3,Single,3367,13400,3,Y,No,20,3,4,80,0,19,4,2,19,17,13,15
998,43,No,Non-Travel,714,Research & Development,20,5,Life Sciences,1,1,Male,97,3,4,Manufacturing Director,1,Married,5466,26305,2,Y,No,23,3,1,80,1,40,0,3,40,4,11,10
999,53,Yes,Travel_Rarely,893,Human Resources,6,4,Marketing,1,2,Female,80,4,5,Human Resources,3,Married,15885,11549,6,Y,No,11,3,1,80,3,31,6,3,15,0,10,2
1000,56,No,Non-Travel,669,Human Resources,10,1,Marketing,1,2,Female,56,1,4,Human Resources,3,Married,16844,22407,8,Y,Yes,13,3,2,80,2,32,5,3,32,2,15,8
1001,45,Yes,Non-Travel,641,Research & Development,21,2,Other,1,3,Male,85,4,4,Research Director,4,Single,2211,13113,6,Y,No,23,3,2,80,0,22,6,1,22,12,8,1
1002,33,No,Non-Travel,199,Research & Development,4,1,Marketing,1,3,Female,88,2,3,Research Director,3,Divorced,7906,10706,3,Y,No,21,3,3,80,3,22,1,4,19,3,5,11
1003,50,No,Non-Travel,1101,Research & Development,10,1,Technical Degree,1,3,Female,89,2,5,Research Director,2,Divorced,4412,12385,2,Y,Yes,14,4,3,80,2,21,2,3,21,12,0,11
1004,56,Yes,Non-Travel,639,Research & Development,21,1,Medical,1,4,Male,60,2,3,Manufacturing Director,1,Married,17444,2155,4,Y,No,11,3,3,80,3,23,6,4,19,15,14,3
1005,49,No,Travel_Rarely,1163,Research & Development,23,2,Technical Degree,1,3,Female,81,1,1,Manufacturing Director,1,Married,10539,2926,3,Y,No,20,3,1,80,0,37,0,3,37,15,14,11
1006,60,No,Non-Travel,170,Human Resources,16,5,Technical Degree,1,2,Female,70,1,4,Human Resources,4,Divorced,2164,7208,1,Y,No,22,3,2,80,3,28,3,4,2,2,12,7
1007,45,No,Travel_Rarely,1195,Research & Development,18,2,Marketing,1,1,Male,59,3,1,Laboratory Technician,4,Single,12675,22151,0,Y,No,12,3,1,80,3,31,6,1,31,7,9,5
1008,37,No,Non-Travel,949,Research & Development,15,1,Other,1,3,Male,55,1,1,Manufacturing Director,2,Married,14286,24164,3,Y,No,23,3,4,80,2,39,4,3,39,7,4,12
1009,29,No,Travel_Rarely,1139,Sales,28,5,Technical Degree,1,4,Male,41,2,2,Manager,4,Single,8784,7541,1,Y,No,15,3,2,80,2,26,6,3,21,5,5,12
1010,55,No,Travel_Frequently,1026,Sales,9,3,Technical Degree,1,3,Male,53,3,3,Sales Executive,3,Married,5817,11479,1,Y,No,12,3,3,80,0,36,1,3,31,17,12,14
1011,19,No,Travel_Frequently,1152,Sales,10,1,Human Resources,1,3,Female,40,3,4,Manager,1,Divorced,7761,6503,2,Y,No,11,4,3,80,1,21,1,2,21,4,7,10
1012,24,Yes,Travel_Frequently,910,Research & Development,10,4,Technical Degree,1,1,Male,83,4,4,Research Scientist,2,Single,6546,19902,3,Y,Yes,23,3,2,80,2,28,0,4,7,5,15,13
1013,22,No,Non-Travel,910,Human Resources,18,1,Other,1,3,Male,94,4,5,Manager,4,Single,4082,3559,3,Y,Yes,25,3,2,80,3,40,6,2,40,13,9,10
1014,57,No,Non-Travel,574,Research & Development,20,1,Technical Degree,1,3,Male,92,1,2,Manager,1,Married,4586,6376,5,Y,Yes,24,3,1,80,3,27,5,4,27,14,1,3
1015,41,No,Travel_Rarely,1048,Human Resources,9,2,Life Sciences,1,3,Male,38,2,4,Human Resources,4,Divorced,7163,6633,5,Y,No,13,3,1,80,1,35,1,2,35,18,3,13
1016,53,No,Travel_Rarely,509,Human Resources,25,3,Human Resources,1,2,Female,54,1,1,Human Resources,1,Married,10064,13958,7,Y,No,14,4,3,80,0,32,3,2,32,14,9,10
1017,54,No,Travel_Rarely,410,Research & Development,18,2,Medical,1,1,Female,77,4,5,Research Director,2,Divorced,1860,2485,3,Y,No,16,3,4,80,0,13,3,1,13,11,15,2
1018,19,No,Travel_Rarely,621,Research & Development,23,4,Life Sciences,1,3,Male,80,3,5,Manufacturing Director,4,Single,14470,22888,8,Y,No,20,3,2,80,3,22,3,1,12,1,8,3
1019,43,Yes,Non-Travel,1304,Human Resources,26,4,Other,1,2,Male,90,2,1,Manager,1,Single,2996,9492,2,Y,Yes,15,3,4,80,3,29,2,4,29,14,15,8
1020,18,No,Non-Travel,546,Research & Development,27,1,Human Resources,1,1,Female,79,1,3,Research Scientist,1,Married,18485,7408,7,Y,No,11,3,3,80,2,19,6,3,19,17,15,13
1021,24,No,Non-Travel,821,Sales,14,3,Technical Degree,1,2,Female,49,2,4,Sales Executive,4,Divorced,16497,20988,3,Y,No,15,3,3,80,0,36,6,3,3,3,6,0
1022,42,No,Travel_Rarely,1433,Human Resources,23,4,Life Sciences,1,2,Male,82,4,1,Manager,4,Divorced,1382,16605,7,Y,No,25,3,3,80,3,33,0,4,33,11,6,13
